"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","House_Age_Yrs","RemodAdd_Age_Yrs","Garage_Age_Yrs","SalePrice","RoofMatl_WdShngl","FireplaceQu_Ex","HeatingQC_Ex","GarageQual_abv_avg","PoolQC_Ex","Heating_Gas","SaleCondition_Partial","OverallQual2_x_GarageCars","OverallQual2_x_TotRmsAbvGrd_log","OverallQual2_x_GrLivArea","OverallQual2_x_LotArea_log","OverallQual_2"
"1180","20","RL",77,8335,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Slab","NoB","NoB","NoB","NoB",0,"NoB",0,0,0,"Y","SBrkr",1124,0,0,1124,0,0,1,0,3,1,"TA",5,"Min2",1,"NoG","NoG",0,0,"NoG","N",0,36,190,0,0,0,"NoF","NoM",0,"4","2006","WD",52,52,0,93000,0,0,0,0,0,1,0,0,40.2359478108525,28100,225.705469879622,25
"1181","60","RL",0,11170,"Pave","NoA","IR2","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Wood","Gd","TA","No","LwQ",1216,"Unf",0,0,1216,"Y","SBrkr",1298,1216,0,2514,0,0,2,1,4,1,"TA",8,"Typ",0,"Attchd","Fin",2,693,"TA","Y",0,0,0,0,0,0,"GdPrv","NoM",0,"4","2006","WD",16,15,16,250000,0,0,1,1,0,1,0,98,101.892635542312,123186,456.728357711099,49
"1182","120","RM",64,5587,"Pave","NoA","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,"Hip","CemntBd","CmentBd","Stone",186,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1480,"Unf",0,120,1600,"Y","SBrkr",1652,0,0,1652,1,1,2,0,2,1,"Gd",5,"Typ",1,"Attchd","Fin",2,482,"TA","Y",162,53,0,153,0,0,"NoF","NoM",0,"11","2008","New",0,0,0,392500,0,0,1,1,0,1,1,128,103.004026395782,105728,552.204655965386,64
"1183","60","RL",160,15623,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,5,"Hip","Wd Sdng","ImStucc","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",2096,"Unf",0,300,2396,"Y","SBrkr",2411,2065,0,4476,1,0,3,1,4,1,"Ex",10,"Typ",2,"Attchd","Fin",3,813,"TA","Y",171,78,0,0,0,555,"MnPrv","NoM",0,"7","2007","WD",11,11,11,745000,0,0,1,1,1,1,0,300,230.258509299405,447600,965.64994664119,100
"1184","30","RL",60,10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,"Hip","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",821,"Unf",0,299,1120,"Y","SBrkr",1130,0,0,1130,1,0,1,0,2,1,"TA",5,"Typ",1,"Detchd","Unf",2,720,"TA","Y",229,0,0,0,0,0,"NoF","NoM",0,"6","2006","WD",86,56,36,120000,0,0,1,1,0,1,0,50,40.2359478108525,28250,232.182535327808,25
"1185","20","RL",50,35133,"Grvl","NoA","Reg","Lvl","AllPub","Inside","Mod","Timber","Norm","Norm","1Fam","1Story",5,4,"Hip","MetalSd","MetalSd","BrkFace",226,"TA","TA","CBlock","TA","TA","Gd","Rec",1159,"Unf",0,413,1572,"Y","SBrkr",1572,0,0,1572,1,0,1,1,3,1,"TA",5,"Typ",2,"2Types","RFn",3,995,"TA","Y",0,263,0,0,263,0,"NoF","NoM",0,"5","2007","WD",44,44,44,186700,0,0,0,1,0,1,0,75,40.2359478108525,39300,261.672403467756,25
"1186","50","RL",60,9738,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,7,"Gable","AsbShng","AsbShng","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",392,"Unf",0,392,784,"Y","SBrkr",949,272,0,1221,1,0,1,0,4,1,"TA",7,"Typ",0,"Attchd","Unf",1,392,"TA","Y",0,0,236,0,0,0,"NoF","NoM",0,"3","2006","WD",82,56,41,104900,0,0,0,1,0,1,0,25,48.6477537263828,30525,229.594775918566,25
"1187","190","RL",107,10615,"Pave","NoA","IR1","Bnk","AllPub","Corner","Mod","OldTown","Artery","Artery","2fmCon","2Story",3,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","Mn","BLQ",440,"Unf",0,538,978,"Y","SBrkr",1014,685,0,1699,1,0,2,0,3,2,"TA",7,"Typ",0,"CarPort","Unf",2,420,"Fa","Y",0,74,0,0,0,0,"NoF","NoM",0,"8","2009","WD",109,39,89,95000,0,0,0,0,0,1,0,18,17.5131913414978,15291,83.4302103672362,9
"1188","20","RL",89,12461,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,"Gable","ImStucc","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1456,"Unf",0,168,1624,"Y","SBrkr",1624,0,0,1624,1,0,2,0,2,1,"Gd",5,"Typ",1,"Attchd","RFn",3,757,"TA","Y",0,114,192,0,0,0,"GdPrv","NoM",0,"7","2006","WD",12,11,12,262000,0,0,1,1,0,1,0,192,103.004026395782,103936,603.542978940344,64
"1189","60","RL",68,8935,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",95,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,831,831,"Y","SBrkr",831,829,0,1660,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd","RFn",2,493,"TA","Y",144,68,0,0,0,0,"NoF","NoM",0,"7","2009","WD",7,7,7,195000,0,0,1,1,0,1,0,98,95.3495973037104,81340,445.788839952083,49
"1190","60","RL",60,7500,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,994,994,"Y","SBrkr",1028,776,0,1804,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd","Fin",2,442,"TA","Y",140,60,0,0,0,0,"NoF","NoM",0,"6","2010","WD",11,11,11,189000,0,0,0,1,0,1,0,98,95.3495973037104,88396,437.210256676696,49
"1191","190","RL",0,32463,"Pave","NoA","Reg","Low","AllPub","Inside","Mod","Mitchel","Norm","Norm","2fmCon","1Story",4,4,"Gable","MetalSd","MetalSd","Stone",149,"TA","Gd","CBlock","TA","TA","Av","BLQ",1159,"Unf",0,90,1249,"Y","SBrkr",1622,0,0,1622,1,0,1,0,3,1,"TA",7,"Typ",1,"2Types","Fin",4,1356,"TA","Y",439,0,0,0,0,0,"NoF","NoM",0,"3","2007","WD",46,32,32,168000,0,0,1,1,0,1,0,64,31.134562384885,25952,166.205700131836,16
"1192","160","FV",24,2645,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,"Gable","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,776,776,"Y","SBrkr",764,677,0,1441,0,0,2,1,2,1,"Gd",5,"Typ",0,"Detchd","Unf",2,492,"TA","Y",206,0,0,0,0,0,"NoF","NoM",0,"11","2007","WD",8,7,8,174000,0,0,1,1,0,1,0,128,103.004026395782,92224,504.347286034714,64
"1193","50","RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,"Gambrel","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Mn","Unf",0,"Unf",0,702,702,"Y","SBrkr",842,630,0,1472,0,0,1,0,3,1,"Gd",6,"Typ",0,"Detchd","Unf",1,250,"Fa","P",0,0,84,0,0,0,"GdWo","NoM",0,"7","2007","WD",82,13,82,125000,0,0,0,1,0,1,0,25,44.7939867307014,36800,229.237959436398,25
"1194","120","RM",0,4500,"Pave","NoA","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,"Hip","VinylSd","VinylSd","BrkFace",425,"TA","TA","PConc","Ex","TA","No","GLQ",883,"Unf",0,341,1224,"Y","SBrkr",1224,0,0,1224,1,0,2,0,2,1,"TA",5,"Typ",0,"Attchd","Fin",2,402,"TA","Y",0,304,0,0,0,0,"NoF","NoM",0,"6","2009","WD",10,10,10,165000,0,0,1,1,0,1,0,72,57.9397648476276,44064,302.825976327303,36
"1195","60","RL",80,9364,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,"Gable","HdBoard","HdBoard","Stone",143,"TA","TA","CBlock","TA","TA","No","ALQ",371,"Unf",0,292,663,"Y","SBrkr",663,689,0,1352,0,0,1,1,4,1,"TA",7,"Typ",0,"Attchd","Fin",1,299,"TA","Y",379,36,0,0,0,0,"MnPrv","NoM",0,"3","2010","WD",41,41,41,158000,0,0,0,1,0,1,0,36,70.0527653659913,48672,329.206601829989,36
"1196","60","RL",51,8029,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",0,"Attchd","Fin",2,400,"TA","Y",100,24,0,0,0,0,"NoF","NoM",0,"7","2008","WD",3,3,3,176000,0,0,1,1,0,1,0,72,74.8598955004741,52416,323.669349582649,36
"1197","60","RL",58,14054,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,879,879,"Y","SBrkr",879,984,0,1863,0,0,2,1,4,1,"Gd",9,"Typ",1,"BuiltIn","Fin",3,660,"TA","Y",100,17,0,0,0,0,"NoF","NoM",0,"11","2006","New",0,0,0,219210,0,0,1,1,0,1,1,147,107.664004289475,91287,467.982454255855,49
"1198","75","RM",65,8850,"Pave","NoA","IR1","Bnk","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",7,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,815,815,"Y","SBrkr",815,875,0,1690,0,0,1,0,3,1,"TA",7,"Typ",1,"Detchd","Unf",1,225,"TA","Y",0,0,330,0,0,0,"NoF","NoM",0,"7","2006","ConLw",90,56,90,144000,0,0,1,1,0,1,0,49,95.3495973037104,82810,445.320464162097,49
"1199","20","RL",70,9100,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1212,1212,"Y","SBrkr",1212,0,0,1212,0,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd","RFn",2,573,"TA","Y",356,0,0,0,0,0,"NoF","NoM",0,"6","2009","WD",8,8,8,178000,0,0,1,1,0,1,0,98,87.7962139921747,59388,446.685454932742,49
"1200","20","RL",75,11235,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,5,"Gable","HdBoard","HdBoard","BrkFace",51,"TA","TA","CBlock","TA","TA","No","Rec",547,"Unf",0,504,1051,"Y","SBrkr",1382,0,0,1382,0,0,1,1,3,1,"TA",6,"Typ",1,"Attchd","Unf",2,459,"TA","Y",0,82,0,0,0,0,"NoF","NoM",0,"10","2006","WD",43,27,32,148000,0,0,0,1,0,1,0,32,28.6681515076489,22112,149.228626953911,16
"1201","20","RL",71,9353,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,864,864,"Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd","Unf",1,280,"TA","Y",0,0,0,0,0,0,"NoF","Shed",0,"7","2006","Oth",36,36,34,116050,0,0,0,1,0,1,0,16,25.7510065989456,13824,146.295238822953,16
"1202","60","RL",80,10400,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,866,866,"Y","SBrkr",866,913,0,1779,0,0,2,1,3,1,"Gd",6,"Typ",0,"Attchd","RFn",2,546,"TA","Y",198,36,0,0,0,0,"NoF","NoM",0,"3","2009","WD",11,11,11,197900,0,0,1,1,0,1,0,98,87.7962139921747,87171,453.228493171344,49
"1203","50","RM",50,6000,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,8,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"Y","SBrkr",884,464,0,1348,1,0,1,0,3,1,"TA",5,"Typ",1,"Detchd","Unf",1,216,"TA","N",0,0,208,0,0,0,"NoF","NoM",0,"5","2009","WD",84,12,49,117000,0,0,1,1,0,1,0,25,40.2359478108525,33700,217.487868705255,25
"1204","20","RL",75,9750,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",171,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1630,1630,"Y","SBrkr",1630,0,0,1630,0,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd","Unf",2,451,"TA","Y",74,234,0,0,0,0,"NoF","NoM",0,"10","2009","WD",9,8,9,213000,0,0,1,1,0,1,0,98,87.7962139921747,79870,450.066105635603,49
"1205","20","RL",78,10140,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",788,"Unf",0,268,1056,"Y","SBrkr",1074,0,0,1074,1,0,1,1,3,1,"TA",6,"Typ",0,"Attchd","RFn",2,495,"TA","Y",0,88,0,0,0,0,"MnPrv","NoM",0,"7","2006","WD",31,31,31,153500,0,0,1,1,0,1,0,50,44.7939867307014,26850,230.606081928629,25
"1206","20","RL",90,14684,"Pave","NoA","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,7,"Hip","HdBoard","HdBoard","BrkFace",234,"Gd","TA","CBlock","Gd","TA","Mn","ALQ",485,"BLQ",177,1496,2158,"Y","SBrkr",2196,0,0,2196,0,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd","RFn",3,701,"TA","Y",84,70,0,0,0,0,"NoF","NoM",0,"6","2009","WD",19,18,19,271900,0,0,0,1,0,1,0,147,95.3495973037104,107604,470.131173486219,49
"1207","20","RH",0,8900,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",4,4,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",1056,"Unf",0,0,1056,"Y","SBrkr",1056,0,0,1056,1,0,1,0,2,1,"TA",5,"Typ",0,"Detchd","Unf",1,384,"TA","Y",0,42,0,0,0,0,"MnPrv","NoM",0,"11","2006","WD",40,40,40,107000,0,0,0,1,0,1,0,16,25.7510065989456,16896,145.500904891524,16
"1208","20","RL",70,9135,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,"Gable","VinylSd","VinylSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",340,"Unf",0,1342,1682,"Y","SBrkr",1700,0,0,1700,1,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd","RFn",2,544,"TA","Y",192,23,0,0,0,0,"NoF","NoM",0,"5","2006","WD",3,3,3,200000,0,0,1,1,0,1,0,72,70.0527653659913,61200,328.315264877236,36
"1209","20","RL",70,7763,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",504,"BLQ",108,319,931,"Y","SBrkr",1283,0,0,1283,1,0,1,0,3,1,"TA",6,"Typ",0,"Detchd","Unf",2,506,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"10","2008","WD",46,28,28,140000,0,0,0,1,0,1,0,50,44.7939867307014,32075,223.928103410142,25
"1210","20","RL",85,10182,"Pave","NoA","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRNn","Norm","1Fam","1Story",8,5,"Hip","VinylSd","VinylSd","Stone",420,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1220,"Unf",0,440,1660,"Y","SBrkr",1660,0,0,1660,1,0,2,0,3,1,"Gd",8,"Typ",1,"Attchd","RFn",2,500,"TA","Y",322,50,0,0,0,0,"NoF","NoM",0,"5","2006","New",0,0,0,290000,0,0,1,1,0,1,1,128,133.084258667509,106240,590.616111005586,64
"1211","60","RL",70,11218,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1055,1055,"Y","SBrkr",1055,790,0,1845,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd","RFn",2,462,"TA","Y",635,104,0,0,0,0,"GdPrv","Shed",400,"5","2010","WD",18,18,18,189000,0,0,1,1,0,1,0,72,74.8598955004741,66420,335.709896762458,36
"1212","50","RL",152,12134,"Pave","NoA","IR1","Bnk","AllPub","Inside","Mod","Gilbert","Norm","Norm","1Fam","1.5Fin",8,7,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","TA","Wood","Gd","TA","Av","GLQ",427,"Unf",0,132,559,"Y","SBrkr",1080,672,0,1752,0,0,2,0,4,1,"TA",8,"Typ",0,"Basment","RFn",2,492,"TA","Y",325,12,0,0,0,0,"NoF","NoM",0,"6","2010","WD",22,5,22,164000,0,0,0,1,0,1,0,128,133.084258667509,112128,601.841069344144,64
"1213","30","RL",50,9340,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,"Hip","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",344,"Unf",0,328,672,"Y","SBrkr",672,0,0,672,1,0,1,0,2,1,"TA",4,"Typ",0,"Attchd","Unf",1,234,"TA","N",0,113,0,0,0,0,"NoF","NoM",0,"8","2009","WD",68,59,68,113000,0,0,0,1,0,1,0,16,22.1807097779182,10752,146.272984499566,16
"1214","80","RL",0,10246,"Pave","NoA","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",4,9,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","Gd","Av","GLQ",648,"Unf",0,0,648,"Y","SBrkr",960,0,0,960,1,1,0,0,0,1,"TA",3,"Typ",0,"Attchd","Unf",1,364,"TA","Y",88,0,0,0,0,0,"NoF","NoM",0,"5","2006","WD",41,5,41,145000,0,0,1,1,0,1,0,16,17.5777966186898,15360,147.754282631986,16
"1215","85","RL",69,10205,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",784,"Unf",0,141,925,"Y","SBrkr",999,0,0,999,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd","Unf",1,300,"TA","Y",150,72,0,0,0,0,"NoF","NoM",0,"5","2006","WD",44,44,44,134500,0,0,0,1,0,1,0,25,44.7939867307014,24975,230.765826881099,25
"1216","20","RL",99,7094,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",180,"LwQ",374,340,894,"Y","SBrkr",894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",0,"Detchd","RFn",1,384,"TA","Y",0,0,0,0,0,0,"MnPrv","NoM",0,"5","2007","WD",41,41,41,125000,0,0,0,1,0,1,0,25,40.2359478108525,22350,221.675115883339,25
"1217","90","RM",68,8930,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","Slab","NoB","NoB","NoB","NoB",0,"NoB",0,0,0,"Y","SBrkr",1318,584,0,1902,0,0,2,0,4,2,"TA",8,"Typ",0,"Attchd","Unf",2,539,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"4","2010","WD",32,32,32,112000,0,0,0,1,0,1,0,72,74.8598955004741,68472,327.49818025934,36
"1218","20","FV",72,8640,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"Gable","CemntBd","CmentBd","Stone",72,"Gd","TA","PConc","Gd","TA","Mn","GLQ",936,"Unf",0,364,1300,"Y","SBrkr",1314,0,0,1314,1,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd","RFn",2,552,"TA","Y",135,112,0,0,0,0,"NoF","NoM",0,"9","2009","New",0,0,0,229456,0,0,1,1,0,1,1,128,114.672606030596,84096,580.106103155078,64
"1219","50","RM",52,6240,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,5,"Gable","AsbShng","AsbShng","None",0,"TA","TA","Slab","NoB","NoB","NoB","NoB",0,"NoB",0,0,0,"N","SBrkr",672,240,0,912,0,0,1,0,2,1,"TA",3,"Typ",0,"NoG","NoG",0,0,"NoG","N",0,0,0,0,0,0,"NoF","NoM",0,"7","2006","WD",59,56,0,80500,0,0,0,0,0,1,0,0,17.5777966186898,14592,139.819767381816,16
"1220","160","RM",21,1680,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,"Gable","CemntBd","CmentBd","BrkFace",236,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"Y","SBrkr",672,546,0,1218,0,0,1,1,3,1,"TA",7,"Typ",0,"NoG","NoG",0,0,"NoG","N",201,0,0,0,0,0,"NoF","NoM",0,"4","2006","WD",35,35,0,91500,0,0,0,0,0,1,0,0,70.0527653659913,43848,267.355766606303,36
"1221","20","RL",66,7800,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",312,"LwQ",600,0,912,"Y","SBrkr",912,0,0,912,0,0,1,0,2,1,"TA",5,"Typ",0,"Attchd","Unf",1,288,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"11","2006","WD",42,42,42,115000,0,0,0,1,0,1,0,25,40.2359478108525,22800,224.046975316942,25
"1222","20","RL",55,8250,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,"Hip","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",250,"LwQ",492,210,952,"Y","SBrkr",1211,0,0,1211,0,0,1,0,3,1,"TA",5,"Typ",1,"Attchd","Unf",1,322,"TA","Y",0,63,0,0,0,0,"NoF","NoM",0,"8","2008","WD",40,40,40,134000,0,0,1,1,0,1,0,25,40.2359478108525,30275,225.449211983218,25
"1223","50","RL",78,10496,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,6,"Gable","Wd Sdng","Wd Sdng","BrkFace",320,"TA","TA","CBlock","TA","TA","Mn","Rec",196,"Unf",0,844,1040,"Y","SBrkr",1168,678,0,1846,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd","Unf",1,315,"TA","Y",0,0,0,0,0,0,"GdWo","NoM",0,"1","2007","WD",58,57,58,143000,0,0,1,1,0,1,0,36,70.0527653659913,66456,333.314982402619,36
"1224","20","RL",89,10680,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,"Hip","Wd Sdng","Wd Sdng","BrkFace",44,"TA","TA","CBlock","TA","Fa","No","LwQ",756,"Unf",0,1380,2136,"N","FuseA",2136,0,0,2136,0,0,2,0,4,1,"TA",7,"Mod",0,"Detchd","Unf",2,528,"TA","Y",0,30,0,0,0,0,"MnPrv","NoM",0,"10","2006","WD",55,55,55,137900,0,0,0,1,0,1,0,50,48.6477537263828,53400,231.903202812855,25
"1225","60","RL",60,15384,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",724,"Unf",0,64,788,"Y","SBrkr",788,702,0,1490,1,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd","Fin",2,388,"TA","Y",100,75,0,0,0,0,"NoF","NoM",0,"2","2008","WD",4,3,4,184000,0,0,1,1,0,1,0,98,101.892635542312,73010,472.413081076162,49
"1226","80","RL",65,10482,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,8,"Hip","VinylSd","VinylSd","BrkFace",63,"TA","Gd","CBlock","TA","TA","Av","GLQ",507,"Unf",0,81,588,"Y","SBrkr",1138,0,0,1138,0,1,1,0,3,1,"TA",6,"Typ",0,"Attchd","RFn",1,264,"TA","Y",224,0,0,0,0,0,"MnWw","NoM",0,"6","2007","WD",49,49,49,145000,0,0,1,1,0,1,0,36,64.50334089221,40968,333.266932057036,36
